attack,base_total,capture_rate,defense,experience_growth,height_m,hp,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,trainer_id,id
45,307,45,40,1059860,0.4,40,Fennekin,88.1,653,62,60,60,fire,,9.4,6,0,831,3651
59,409,45,58,1059860,1,59,Braixen,88.1,654,90,70,73,fire,,14.5,6,0,145,3652
69,534,45,72,1059860,1.5,75,Delphox,88.1,655,114,100,104,fire,psychic,39,6,0,208,3653
56,314,45,40,1059860,0.3,41,Froakie,88.1,656,62,44,71,water,,7,6,0,982,3654
63,405,45,52,1059860,0.6,54,Frogadier,88.1,657,83,56,97,water,,10.9,6,0,142,3655
145,640,45,67,1059860,1.5,72,Greninja,88.1,658,153,71,132,water,dark,40,6,0,127,3656
36,237,255,38,1000000,0.4,38,Bunnelby,50,659,32,36,57,normal,,5,6,0,1246,3657
56,423,127,77,1000000,1,85,Diggersby,50,660,50,77,78,normal,ground,42.4,6,0,798,3658
50,278,255,43,1059860,0.3,45,Fletchling,50,661,40,38,62,normal,flying,1.7,6,0,352,3659
73,382,120,55,1059860,0.7,62,Fletchinder,50,662,56,52,84,fire,flying,16,6,0,157,3660
81,499,45,71,1059860,1.2,78,Talonflame,50,663,74,69,126,fire,flying,24.5,6,0,152,3661
35,200,255,40,1000000,0.3,38,Scatterbug,50,664,27,25,35,bug,,2.5,6,0,702,3662
22,213,120,60,1000000,0.3,45,Spewpa,50,665,27,30,29,bug,,8.4,6,0,178,3663
52,411,45,50,1000000,1.2,80,Vivillon,50,666,90,50,89,bug,flying,17,6,0,386,3664
50,369,220,58,1059860,0.6,62,Litleo,11.2,667,73,54,72,fire,normal,13.5,6,0,1088,3665
68,507,65,72,1059860,1.5,86,Pyroar,11.2,668,109,66,106,fire,normal,81.5,6,0,351,3666
38,303,225,39,1000000,0.1,44,FlabÃ©bÃ©,0,669,61,79,42,fairy,,0.1,6,0,348,3667
65,551,120,67,1000000,0.2,74,Floette,0,670,125,128,92,fairy,,0.9,6,0,830,3668
65,552,45,68,1000000,1.1,78,Florges,0,671,112,154,75,fairy,,10,6,0,865,3669
65,350,200,48,1000000,0.9,66,Skiddo,50,672,62,57,52,grass,,31,6,0,1123,3670
100,531,45,62,1000000,1.7,123,Gogoat,50,673,97,81,68,grass,,91,6,0,93,3671
82,348,220,62,1000000,0.6,67,Pancham,50,674,46,48,43,fighting,,8,6,0,1137,3672
124,495,65,78,1000000,2.1,95,Pangoro,50,675,69,71,58,fighting,dark,136,6,0,740,3673
80,472,160,60,1000000,1.2,75,Furfrou,50,676,65,90,102,normal,,28,6,0,541,3674
48,355,190,54,1000000,0.3,62,Espurr,50,677,63,60,68,psychic,,3.5,6,0,517,3675
48,466,75,76,1000000,0.6,74,Meowstic,50,678,83,81,104,psychic,,8.5,6,0,647,3676
80,325,180,100,1000000,0.8,45,Honedge,50,679,35,37,28,steel,ghost,2,6,0,332,3677
110,448,90,150,1000000,0.8,59,Doublade,50,680,45,49,35,steel,ghost,4.5,6,0,34,3678
150,520,45,50,1000000,1.7,60,Aegislash,50,681,150,50,60,steel,ghost,53,6,0,515,3679
52,341,200,60,1000000,0.2,78,Spritzee,50,682,63,65,23,fairy,,0.5,6,0,513,3680
72,462,140,72,1000000,0.8,101,Aromatisse,50,683,99,89,29,fairy,,15.5,6,0,58,3681
48,341,200,66,1000000,0.4,62,Swirlix,50,684,59,57,49,fairy,,3.5,6,0,108,3682
80,480,140,86,1000000,0.8,82,Slurpuff,50,685,85,75,72,fairy,,5,6,0,881,3683
54,288,190,53,1000000,0.4,53,Inkay,50,686,37,46,45,dark,psychic,3.5,6,0,508,3684
92,482,80,88,1000000,1.5,86,Malamar,50,687,68,75,73,dark,psychic,47,6,0,1195,3685
52,306,120,67,1000000,0.5,42,Binacle,50,688,39,56,50,rock,water,31,6,0,1035,3686
105,500,45,115,1000000,1.3,72,Barbaracle,50,689,54,86,68,rock,water,96,6,0,339,3687
60,320,225,60,1000000,0.5,50,Skrelp,50,690,60,60,30,poison,water,7.3,6,0,523,3688
75,494,55,90,1000000,1.8,65,Dragalge,50,691,97,123,44,poison,dragon,81.5,6,0,1120,3689
53,330,225,62,1250000,0.5,50,Clauncher,50,692,58,63,44,water,,8.3,6,0,948,3690
73,500,55,88,1250000,1.3,71,Clawitzer,50,693,120,89,59,water,,35.3,6,0,241,3691
38,289,190,33,1000000,0.5,44,Helioptile,50,694,61,43,70,electric,normal,6,6,0,678,3692
55,481,75,52,1000000,1,62,Heliolisk,50,695,109,94,109,electric,normal,21,6,0,580,3693
89,362,45,77,1000000,0.8,58,Tyrunt,88.1,696,45,45,48,rock,dragon,26,6,0,286,3694
121,521,45,119,1000000,2.5,82,Tyrantrum,88.1,697,69,59,71,rock,dragon,270,6,0,520,3695
59,362,45,50,1000000,1.3,77,Amaura,88.1,698,67,63,46,rock,ice,25.2,6,0,436,3696
77,521,45,72,1000000,2.7,123,Aurorus,88.1,699,99,92,58,rock,ice,225,6,0,558,3697
65,525,45,65,1000000,1,95,Sylveon,88.1,700,110,130,60,fairy,,23.5,6,0,373,3698
92,500,100,75,1000000,0.8,78,Hawlucha,50,701,74,63,118,fighting,flying,21.5,6,0,279,3699
58,431,180,57,1000000,0.2,67,Dedenne,50,702,81,67,101,electric,fairy,2.2,6,0,788,3700
50,500,60,150,1250000,0.3,50,Carbink,,703,50,150,50,rock,fairy,5.7,6,0,735,3701
50,300,45,35,1250000,0.3,45,Goomy,50,704,55,75,40,dragon,,2.8,6,0,761,3702
75,452,45,53,1250000,0.8,68,Sliggoo,50,705,83,113,60,dragon,,17.5,6,0,1321,3703
100,600,45,70,1250000,2,90,Goodra,50,706,110,150,80,dragon,,150.5,6,0,1107,3704
80,470,75,91,800000,0.2,57,Klefki,50,707,80,87,75,steel,fairy,3,6,0,749,3705
70,309,120,48,1000000,0.4,43,Phantump,50,708,50,60,38,ghost,grass,7,6,0,1261,3706
110,474,60,76,1000000,1.5,85,Trevenant,50,709,65,82,56,ghost,grass,71,6,0,46,3707
66,335,120,70,1000000,0.8,59,Pumpkaboo,50,710,44,55,41,ghost,grass,15,6,0,382,3708
100,494,60,122,1000000,1.7,85,Gourgeist,50,711,58,75,54,ghost,grass,39,6,0,218,3709
69,304,190,85,1000000,1,55,Bergmite,50,712,32,35,28,ice,,99.5,6,0,431,3710
117,514,55,184,1000000,2,95,Avalugg,50,713,44,46,28,ice,,505,6,0,1328,3711
30,245,190,35,1000000,0.5,40,Noibat,50,714,45,40,55,flying,dragon,8,6,0,1186,3712
70,535,45,80,1000000,1.5,85,Noivern,50,715,97,80,123,flying,dragon,85,6,0,443,3713
131,680,45,95,1250000,3,126,Xerneas,,716,131,98,99,fairy,,215,6,1,730,3714
131,680,45,95,1250000,5.8,126,Yveltal,,717,131,98,99,dark,flying,203,6,1,642,3715
100,708,3,121,1250000,5,216,Zygarde,,718,91,95,85,dragon,ground,284.6,6,1,478,3716
160,700,3,110,1250000,0.7,50,Diancie,,719,160,110,110,rock,fairy,8.8,6,1,604,3717
160,680,3,60,1250000,,80,Hoopa,,720,170,130,80,psychic,ghost,,6,1,74,3718
110,600,3,120,1250000,1.7,80,Volcanion,,721,130,90,70,fire,water,195,6,1,155,3719
55,320,45,55,1059860,0.3,68,Rowlet,88.1,722,50,50,42,grass,flying,1.5,7,0,1239,3720
75,420,45,75,1059860,0.7,78,Dartrix,88.1,723,70,70,52,grass,flying,16,7,0,624,3721
107,530,45,75,1059860,1.6,78,Decidueye,88.1,724,100,100,70,grass,ghost,36.6,7,0,1174,3722
65,320,45,40,1059860,0.4,45,Litten,88.1,725,60,40,70,fire,,4.3,7,0,178,3723
85,420,45,50,1059860,0.7,65,Torracat,88.1,726,80,50,90,fire,,25,7,0,292,3724
115,530,45,90,1059860,1.8,95,Incineroar,88.1,727,80,90,60,fire,dark,83,7,0,1150,3725
54,320,45,54,1059860,0.4,50,Popplio,88.1,728,66,56,40,water,,7.5,7,0,514,3726
69,420,45,69,1059860,0.6,60,Brionne,88.1,729,91,81,50,water,,17.5,7,0,462,3727
74,530,45,74,1059860,1.8,80,Primarina,88.1,730,126,116,60,water,fairy,44,7,0,42,3728
75,265,255,30,1000000,0.3,35,Pikipek,50,731,30,30,65,normal,flying,1.2,7,0,228,3729
85,355,120,50,1000000,0.6,55,Trumbeak,50,732,40,50,75,normal,flying,14.8,7,0,965,3730
120,485,45,75,1000000,1.1,80,Toucannon,50,733,75,75,60,normal,flying,26,7,0,824,3731
70,253,255,30,1000000,0.4,48,Yungoos,50,734,30,30,45,normal,,6,7,0,968,3732
110,418,127,60,1000000,0.7,88,Gumshoos,50,735,55,60,45,normal,,14.2,7,0,995,3733
62,300,255,45,1000000,0.4,47,Grubbin,50,736,55,45,46,bug,,4.4,7,0,912,3734
82,400,120,95,1000000,0.5,57,Charjabug,50,737,55,75,36,bug,electric,10.5,7,0,1186,3735
70,500,45,90,1000000,1.5,77,Vikavolt,50,738,145,75,43,bug,electric,45,7,0,1105,3736
82,338,225,57,1000000,0.6,47,Crabrawler,50,739,42,47,63,fighting,,7,7,0,791,3737
132,478,60,77,1000000,1.7,97,Crabominable,50,740,62,67,43,fighting,ice,180,7,0,1298,3738
70,476,45,70,1000000,0.6,75,Oricorio,24.6,741,98,70,93,fire,flying,3.4,7,0,662,3739
45,304,190,40,1000000,0.1,40,Cutiefly,50,742,55,40,84,bug,fairy,0.2,7,0,425,3740
55,464,75,60,1000000,0.2,60,Ribombee,50,743,95,70,124,bug,fairy,0.5,7,0,751,3741
65,280,190,40,1000000,0.5,45,Rockruff,50,744,30,40,60,rock,,9.2,7,0,667,3742
115,487,90,75,1000000,,85,Lycanroc,50,745,55,75,82,rock,,,7,0,993,3743
140,620,60,130,800000,0.2,45,Wishiwashi,50,746,140,135,30,water,,0.3,7,0,980,3744
53,305,190,62,1000000,0.4,50,Mareanie,50,747,43,52,45,poison,water,8,7,0,672,3745
63,495,75,152,1000000,0.7,50,Toxapex,50,748,53,142,35,poison,water,14.5,7,0,530,3746
100,385,190,70,1000000,1,70,Mudbray,50,749,45,55,45,ground,,110,7,0,869,3747
125,500,60,100,1000000,2.5,100,Mudsdale,50,750,55,85,35,ground,,920,7,0,1194,3748
40,269,200,52,1000000,0.3,38,Dewpider,50,751,40,72,27,water,bug,4,7,0,981,3749
70,454,100,92,1000000,1.8,68,Araquanid,50,752,50,132,42,water,bug,82,7,0,1148,3750
55,250,190,35,1000000,0.3,40,Fomantis,50,753,50,35,35,grass,,1.5,7,0,526,3751
105,480,75,90,1000000,0.9,70,Lurantis,50,754,80,90,45,grass,,18.5,7,0,787,3752
35,285,190,55,1000000,0.2,40,Morelull,50,755,65,75,15,grass,fairy,1.5,7,0,1265,3753
45,405,75,80,1000000,1,60,Shiinotic,50,756,90,100,30,grass,fairy,11.5,7,0,1126,3754
44,320,120,40,1000000,0.6,48,Salandit,88.1,757,71,40,77,poison,fire,4.8,7,0,254,3755
64,480,45,60,1000000,1.2,68,Salazzle,0,758,111,60,117,poison,fire,22.2,7,0,1320,3756
75,340,140,50,1000000,0.5,70,Stufful,50,759,45,50,50,normal,fighting,6.8,7,0,779,3757
125,500,70,80,1000000,2.1,120,Bewear,50,760,55,60,60,normal,fighting,135,7,0,1164,3758
30,210,235,38,1059860,0.3,42,Bounsweet,0,761,30,38,32,grass,,3.2,7,0,378,3759
40,290,120,48,1059860,0.7,52,Steenee,0,762,40,48,62,grass,,8.2,7,0,1180,3760
120,510,45,98,1059860,1.2,72,Tsareena,0,763,50,98,72,grass,,21.4,7,0,1174,3761
52,485,60,90,800000,0.1,51,Comfey,24.6,764,82,110,100,fairy,,0.3,7,0,1212,3762
60,490,45,80,1250000,1.5,90,Oranguru,50,765,90,110,60,normal,psychic,76,7,0,332,3763
120,490,45,90,1250000,2,100,Passimian,50,766,40,60,80,fighting,,82.8,7,0,228,3764
35,230,90,40,1000000,0.5,25,Wimpod,50,767,20,30,80,bug,water,12,7,0,1323,3765
125,530,45,140,1000000,2,75,Golisopod,50,768,60,90,40,bug,water,108,7,0,415,3766
55,320,140,80,1000000,0.5,55,Sandygast,50,769,70,45,15,ghost,ground,70,7,0,86,3767
75,480,60,110,1000000,1.3,85,Palossand,50,770,100,75,35,ghost,ground,250,7,0,103,3768
60,410,60,130,800000,0.3,55,Pyukumuku,50,771,30,130,5,water,,1.2,7,0,83,3769
95,534,3,95,1250000,1.9,95,Type: Null,,772,95,95,59,normal,,120.5,7,0,553,3770
95,570,3,95,1250000,2.3,95,Silvally,,773,95,95,95,normal,,100.5,7,0,313,3771
100,500,30 (Meteorite)255 (Core),60,1059860,0.3,60,Minior,,774,100,60,120,rock,flying,40,7,0,997,3772
115,480,45,65,1250000,0.4,65,Komala,50,775,75,95,65,normal,,19.9,7,0,889,3773
78,485,70,135,1000000,2,60,Turtonator,50,776,91,85,36,fire,dragon,212,7,0,154,3774
98,435,180,63,1000000,0.3,65,Togedemaru,50,777,40,73,96,electric,steel,3.3,7,0,1096,3775
90,476,45,80,1000000,0.2,55,Mimikyu,50,778,50,105,96,ghost,fairy,0.7,7,0,1029,3776
105,475,80,70,1000000,0.9,68,Bruxish,50,779,70,70,92,water,psychic,19,7,0,1002,3777
60,485,70,85,1000000,3,78,Drampa,50,780,135,91,36,normal,dragon,185,7,0,298,3778
131,517,25,100,1000000,3.9,70,Dhelmise,,781,86,90,40,ghost,grass,210,7,0,508,3779
55,300,45,65,1250000,0.6,45,Jangmo-o,50,782,45,45,45,dragon,,29.7,7,0,149,3780
75,420,45,90,1250000,1.2,55,Hakamo-o,50,783,65,70,65,dragon,fighting,47,7,0,236,3781
110,600,45,125,1250000,1.6,75,Kommo-o,50,784,100,105,85,dragon,fighting,78.2,7,0,1282,3782
115,570,3,85,1250000,1.8,70,Tapu Koko,,785,95,75,130,electric,fairy,20.5,7,1,940,3783
85,570,3,75,1250000,1.2,70,Tapu Lele,,786,130,115,95,psychic,fairy,18.6,7,1,897,3784
130,570,3,115,1250000,1.9,70,Tapu Bulu,,787,85,95,75,grass,fairy,45.5,7,1,1210,3785
75,570,3,115,1250000,1.3,70,Tapu Fini,,788,95,130,85,water,fairy,21.2,7,1,235,3786
29,200,45,31,1250000,0.2,43,Cosmog,,789,29,31,37,psychic,,0.1,7,1,881,3787
29,400,45,131,1250000,0.1,43,Cosmoem,,790,29,131,37,psychic,,999.9,7,1,561,3788
137,680,45,107,1250000,3.4,137,Solgaleo,,791,113,89,97,psychic,steel,230,7,1,170,3789
113,680,45,89,1250000,4,137,Lunala,,792,137,107,97,psychic,ghost,120,7,1,447,3790
53,570,45,47,1250000,1.2,109,Nihilego,,793,127,131,103,rock,poison,55.5,7,1,958,3791
139,570,25,139,1250000,2.4,107,Buzzwole,,794,53,53,79,bug,fighting,333.6,7,1,868,3792
137,570,255,37,1250000,1.8,71,Pheromosa,,795,137,37,151,bug,fighting,25,7,1,1,3793
89,570,30,71,1250000,3.8,83,Xurkitree,,796,173,71,83,electric,,100,7,1,315,3794
101,570,25,103,1250000,9.2,97,Celesteela,,797,107,101,61,steel,flying,999.9,7,1,550,3795
181,570,255,131,1250000,0.3,59,Kartana,,798,59,31,109,grass,steel,0.1,7,1,496,3796
101,570,15,53,1250000,5.5,223,Guzzlord,,799,97,53,43,dark,dragon,888,7,1,177,3797
107,600,3,101,1250000,2.4,97,Necrozma,,800,127,89,79,psychic,,230,7,1,1099,3798
95,600,3,115,1250000,1,80,Magearna,,801,130,115,65,steel,fairy,80.5,7,1,777,3799
49,318,45,49,1059860,0.7,45,Bulbasaur,88.1,1,65,65,45,grass,poison,6.9,1,0,418,3800
62,405,45,63,1059860,1,60,Ivysaur,88.1,2,80,80,60,grass,poison,13,1,0,866,3801
100,625,45,123,1059860,2,80,Venusaur,88.1,3,122,120,80,grass,poison,100,1,0,150,3802
52,309,45,43,1059860,0.6,39,Charmander,88.1,4,60,50,65,fire,,8.5,1,0,343,3803
64,405,45,58,1059860,1.1,58,Charmeleon,88.1,5,80,65,80,fire,,19,1,0,377,3804
104,634,45,78,1059860,1.7,78,Charizard,88.1,6,159,115,100,fire,flying,90.5,1,0,654,3805
48,314,45,65,1059860,0.5,44,Squirtle,88.1,7,50,64,43,water,,9,1,0,621,3806
63,405,45,80,1059860,1,59,Wartortle,88.1,8,65,80,58,water,,22.5,1,0,1205,3807
103,630,45,120,1059860,1.6,79,Blastoise,88.1,9,135,115,78,water,,85.5,1,0,1192,3808
30,195,255,35,1000000,0.3,45,Caterpie,50,10,20,20,45,bug,,2.9,1,0,786,3809
20,205,120,55,1000000,0.7,50,Metapod,50,11,25,25,30,bug,,9.9,1,0,1248,3810
45,395,45,50,1000000,1.1,60,Butterfree,50,12,90,80,70,bug,flying,32,1,0,169,3811
35,195,255,30,1000000,0.3,40,Weedle,50,13,20,20,50,bug,poison,3.2,1,0,1024,3812
25,205,120,50,1000000,0.6,45,Kakuna,50,14,25,25,35,bug,poison,10,1,0,905,3813
150,495,45,40,1000000,1,65,Beedrill,50,15,15,80,145,bug,poison,29.5,1,0,575,3814
45,251,255,40,1059860,0.3,40,Pidgey,50,16,35,35,56,normal,flying,1.8,1,0,111,3815
60,349,120,55,1059860,1.1,63,Pidgeotto,50,17,50,50,71,normal,flying,30,1,0,512,3816
80,579,45,80,1059860,1.5,83,Pidgeot,50,18,135,80,121,normal,flying,39.5,1,0,1079,3817
56,253,255,35,1000000,,30,Rattata,50,19,25,35,72,normal,dark,,1,0,1013,3818
71,413,127,70,1000000,,75,Raticate,50,20,40,80,77,normal,dark,,1,0,668,3819
60,262,255,30,1000000,0.3,40,Spearow,50,21,31,31,70,normal,flying,2,1,0,880,3820
90,442,90,65,1000000,1.2,65,Fearow,50,22,61,61,100,normal,flying,38,1,0,125,3821
60,288,255,44,1000000,2,35,Ekans,50,23,40,54,55,poison,,6.9,1,0,517,3822
95,448,90,69,1000000,3.5,60,Arbok,50,24,65,79,80,poison,,65,1,0,963,3823
55,320,190,40,1000000,0.4,35,Pikachu,50,25,50,50,90,electric,,6,1,0,287,3824
85,485,75,50,1000000,,60,Raichu,50,26,95,85,110,electric,electric,,1,0,1069,3825
75,300,255,90,1000000,,50,Sandshrew,50,27,10,35,40,ground,ice,,1,0,1305,3826
100,450,90,120,1000000,,75,Sandslash,50,28,25,65,65,ground,ice,,1,0,230,3827
47,275,235,52,1059860,0.4,55,Nidoranâ™€,0,29,40,40,41,poison,,7,1,0,55,3828
62,365,120,67,1059860,0.8,70,Nidorina,0,30,55,55,56,poison,,20,1,0,886,3829
92,505,45,87,1059860,1.3,90,Nidoqueen,0,31,75,85,76,poison,ground,60,1,0,352,3830
57,273,235,40,1059860,0.5,46,Nidoranâ™‚,100,32,40,40,50,poison,,9,1,0,527,3831
72,365,120,57,1059860,0.9,61,Nidorino,100,33,55,55,65,poison,,19.5,1,0,1217,3832
102,505,45,77,1059860,1.4,81,Nidoking,100,34,85,75,85,poison,ground,62,1,0,328,3833
45,323,150,48,800000,0.6,70,Clefairy,24.6,35,60,65,35,fairy,,7.5,1,0,1219,3834
70,483,25,73,800000,1.3,95,Clefable,24.6,36,95,90,60,fairy,,40,1,0,188,3835
41,299,190,40,1000000,,38,Vulpix,24.6,37,50,65,65,fire,ice,,1,0,642,3836
67,505,75,75,1000000,,73,Ninetales,24.6,38,81,100,109,fire,ice,,1,0,284,3837
45,270,170,20,800000,0.5,115,Jigglypuff,24.6,39,45,25,20,normal,fairy,5.5,1,0,425,3838
70,435,50,45,800000,1,140,Wigglytuff,24.6,40,85,50,45,normal,fairy,12,1,0,131,3839
45,245,255,35,1000000,0.8,40,Zubat,50,41,30,40,55,poison,flying,7.5,1,0,658,3840
80,455,90,70,1000000,1.6,75,Golbat,50,42,65,75,90,poison,flying,55,1,0,835,3841
50,320,255,55,1059860,0.5,45,Oddish,50,43,75,65,30,grass,poison,5.4,1,0,216,3842
65,395,120,70,1059860,0.8,60,Gloom,50,44,85,75,40,grass,poison,8.6,1,0,581,3843
80,490,45,85,1059860,1.2,75,Vileplume,50,45,110,90,50,grass,poison,18.6,1,0,1127,3844
70,285,190,55,1000000,0.3,35,Paras,50,46,45,55,25,bug,grass,5.4,1,0,1024,3845
95,405,75,80,1000000,1,60,Parasect,50,47,60,80,30,bug,grass,29.5,1,0,947,3846
55,305,190,50,1000000,1,60,Venonat,50,48,40,55,45,bug,poison,30,1,0,1003,3847
65,450,75,60,1000000,1.5,70,Venomoth,50,49,90,75,90,bug,poison,12.5,1,0,820,3848
55,265,255,30,1000000,,10,Diglett,50,50,35,45,90,ground,ground,,1,0,715,3849
100,425,50,60,1000000,,35,Dugtrio,50,51,50,70,110,ground,ground,,1,0,649,3850
35,290,255,35,1000000,,40,Meowth,50,52,50,40,90,normal,dark,,1,0,1314,3851
60,440,90,60,1000000,,65,Persian,50,53,75,65,115,normal,dark,,1,0,406,3852
52,320,190,48,1000000,0.8,50,Psyduck,50,54,65,50,55,water,,19.6,1,0,191,3853
82,500,75,78,1000000,1.7,80,Golduck,50,55,95,80,85,water,,76.6,1,0,1284,3854
80,305,190,35,1000000,0.5,40,Mankey,50,56,35,45,70,fighting,,28,1,0,656,3855
105,455,75,60,1000000,1,65,Primeape,50,57,60,70,95,fighting,,32,1,0,874,3856
70,350,190,45,1250000,0.7,55,Growlithe,75.4,58,70,50,60,fire,,19,1,0,982,3857
110,555,75,80,1250000,1.9,90,Arcanine,75.4,59,100,80,95,fire,,155,1,0,386,3858
50,300,255,40,1059860,0.6,40,Poliwag,50,60,40,40,90,water,,12.4,1,0,1114,3859
65,385,120,65,1059860,1,65,Poliwhirl,50,61,50,50,90,water,,20,1,0,539,3860
95,510,45,95,1059860,1.3,90,Poliwrath,50,62,70,90,70,water,fighting,54,1,0,685,3861
20,310,200,15,1059860,0.9,25,Abra,75.4,63,105,55,90,psychic,,19.5,1,0,50,3862
35,400,100,30,1059860,1.3,40,Kadabra,75.4,64,120,70,105,psychic,,56.5,1,0,976,3863
50,600,50,65,1059860,1.5,55,Alakazam,75.4,65,175,105,150,psychic,,48,1,0,367,3864
80,305,180,50,1059860,0.8,70,Machop,75.4,66,35,35,35,fighting,,19.5,1,0,242,3865
100,405,90,70,1059860,1.5,80,Machoke,75.4,67,50,60,45,fighting,,70.5,1,0,4,3866
130,505,45,80,1059860,1.6,90,Machamp,75.4,68,65,85,55,fighting,,130,1,0,439,3867
75,300,255,35,1059860,0.7,50,Bellsprout,50,69,70,30,40,grass,poison,4,1,0,373,3868
90,390,120,50,1059860,1,65,Weepinbell,50,70,85,45,55,grass,poison,6.4,1,0,1058,3869
105,490,45,65,1059860,1.7,80,Victreebel,50,71,100,70,70,grass,poison,15.5,1,0,1236,3870
40,335,190,35,1250000,0.9,40,Tentacool,50,72,50,100,70,water,poison,45.5,1,0,197,3871
70,515,60,65,1250000,1.6,80,Tentacruel,50,73,80,120,100,water,poison,55,1,0,213,3872
80,300,255,100,1059860,,40,Geodude,50,74,30,30,20,rock,ground,,1,0,776,3873
95,390,120,115,1059860,,55,Graveler,50,75,45,45,35,rock,ground,,1,0,1223,3874
120,495,45,130,1059860,,80,Golem,50,76,55,65,45,rock,ground,,1,0,60,3875
85,410,190,55,1000000,1,50,Ponyta,50,77,65,65,90,fire,,30,1,0,565,3876
100,500,60,70,1000000,1.7,65,Rapidash,50,78,80,80,105,fire,,95,1,0,54,3877
65,315,190,65,1000000,1.2,90,Slowpoke,50,79,40,40,15,water,psychic,36,1,0,1204,3878
75,590,75,180,1000000,1.6,95,Slowbro,50,80,130,80,30,water,psychic,78.5,1,0,137,3879
35,325,190,70,1000000,0.3,25,Magnemite,,81,95,55,45,electric,steel,6,1,0,1263,3880
60,465,60,95,1000000,1,50,Magneton,,82,120,70,70,electric,steel,60,1,0,294,3881
90,377,45,55,1000000,0.8,52,Farfetch'd,50,83,58,62,60,normal,flying,15,1,0,322,3882
85,310,190,45,1000000,1.4,35,Doduo,50,84,35,35,75,normal,flying,39.2,1,0,806,3883
110,470,45,70,1000000,1.8,60,Dodrio,50,85,60,60,110,normal,flying,85.2,1,0,777,3884
45,325,190,55,1000000,1.1,65,Seel,50,86,45,70,45,water,,90,1,0,323,3885
70,475,75,80,1000000,1.7,90,Dewgong,50,87,70,95,70,water,ice,120,1,0,1242,3886
80,325,190,50,1000000,,80,Grimer,50,88,40,50,25,poison,poison,,1,0,222,3887
105,500,75,75,1000000,,105,Muk,50,89,65,100,50,poison,poison,,1,0,747,3888
65,305,190,100,1250000,0.3,30,Shellder,50,90,45,25,40,water,,4,1,0,140,3889
95,525,60,180,1250000,1.5,50,Cloyster,50,91,85,45,70,water,ice,132.5,1,0,675,3890
35,310,190,30,1059860,1.3,30,Gastly,50,92,100,35,80,ghost,poison,0.1,1,0,877,3891
50,405,90,45,1059860,1.6,45,Haunter,50,93,115,55,95,ghost,poison,0.1,1,0,895,3892
65,600,45,80,1059860,1.5,60,Gengar,50,94,170,95,130,ghost,poison,40.5,1,0,145,3893
45,385,45,160,1000000,8.8,35,Onix,50,95,30,45,70,rock,ground,210,1,0,1129,3894
48,328,190,45,1000000,1,60,Drowzee,50,96,43,90,42,psychic,,32.4,1,0,964,3895
73,483,75,70,1000000,1.6,85,Hypno,50,97,73,115,67,psychic,,75.6,1,0,641,3896
105,325,225,90,1000000,0.4,30,Krabby,50,98,25,25,50,water,,6.5,1,0,890,3897
130,475,60,115,1000000,1.3,55,Kingler,50,99,50,50,75,water,,60,1,0,686,3898
30,330,190,50,1000000,0.5,40,Voltorb,,100,55,55,100,electric,,10.4,1,0,880,3899
50,490,60,70,1000000,1.2,60,Electrode,,101,80,80,150,electric,,66.6,1,0,1064,3900
40,325,90,80,1250000,0.4,60,Exeggcute,50,102,60,45,40,grass,psychic,2.5,1,0,1099,3901
105,530,45,85,1250000,,95,Exeggutor,50,103,125,75,45,grass,psychic,,1,0,341,3902
50,320,190,95,1000000,0.4,50,Cubone,50,104,40,50,35,ground,,6.5,1,0,1142,3903
80,425,75,110,1000000,,60,Marowak,50,105,50,80,45,ground,fire,,1,0,843,3904
120,455,45,53,1000000,1.5,50,Hitmonlee,100,106,35,110,87,fighting,,49.8,1,0,749,3905
105,455,45,79,1000000,1.4,50,Hitmonchan,100,107,35,110,76,fighting,,50.2,1,0,642,3906
55,385,45,75,1000000,1.2,90,Lickitung,50,108,60,75,30,normal,,65.5,1,0,314,3907
65,340,190,95,1000000,0.6,40,Koffing,50,109,60,45,35,poison,,1,1,0,1043,3908
90,490,60,120,1000000,1.2,65,Weezing,50,110,85,70,60,poison,,9.5,1,0,1116,3909
85,345,120,95,1250000,1,80,Rhyhorn,50,111,30,30,25,ground,rock,115,1,0,459,3910
130,485,60,120,1250000,1.9,105,Rhydon,50,112,45,45,40,ground,rock,120,1,0,1303,3911
5,450,30,5,800000,1.1,250,Chansey,0,113,35,105,50,normal,,34.6,1,0,1220,3912
55,435,45,115,1000000,1,65,Tangela,50,114,100,40,60,grass,,35,1,0,442,3913
125,590,45,100,1000000,2.2,105,Kangaskhan,0,115,60,100,100,normal,,80,1,0,141,3914
40,295,225,70,1000000,0.4,30,Horsea,50,116,70,25,60,water,,8,1,0,323,3915
65,440,75,95,1000000,1.2,55,Seadra,50,117,95,45,85,water,,25,1,0,1018,3916
67,320,225,60,1000000,0.6,45,Goldeen,50,118,35,50,63,water,,15,1,0,195,3917
92,450,60,65,1000000,1.3,80,Seaking,50,119,65,80,68,water,,39,1,0,1316,3918
45,340,225,55,1250000,0.8,30,Staryu,,120,70,55,85,water,,34.5,1,0,1191,3919
75,520,60,85,1250000,1.1,60,Starmie,,121,100,85,115,water,psychic,80,1,0,815,3920
45,460,45,65,1000000,1.3,40,Mr. Mime,50,122,100,120,90,psychic,fairy,54.5,1,0,1269,3921
